baseline_bp_val,baseline_bp_trg, %,  baseline_hr_val,baseline_hr_trg, %,  baseline_pp_val,baseline_pp_trg, %,  ph1_peak_val,ph1_peak_trg, %,  ph2_mean_min_val,ph2_mean_min_trg, %,  ph2_max_val,ph2_max_trg, %,  ph4_drop_val,ph4_drop_trg, %,  ph4_ovrshoot_val,ph4_ovrshoot_trg, %,  ph5_recovery_val,ph5_recovery_trg, %,  ph1_hr_min_val,ph1_hr_min_trg, %,  ph4_hr_max_val,ph4_hr_max_trg, %,  ph4_hr_drop_val,ph4_hr_drop_trg, %,  ph5_hr_recovery_val,ph5_hr_recovery_trg, %,  t_ph1_peak_val,t_ph1_peak_trg, %,  t_ph2_mean_min_val,t_ph2_mean_min_trg, %,  t_ph2_max_val,t_ph2_max_trg, %,  t_ph4_drop_val,t_ph4_drop_trg, %,  t_ph4_ovrshoot_val,t_ph4_ovrshoot_trg, %,  t_ph1_hr_min_val,t_ph1_hr_min_trg, %,  t_ph4_hr_max_val,t_ph4_hr_max_trg, %,  t_ph4_hr_drop_val,t_ph4_hr_drop_trg, %,  pp_ph2_mean_min_val,pp_ph2_mean_min_trg, %,  pp_ph2_max_val,pp_ph2_max_trg, %,  pp_ph4_drop_val,pp_ph4_drop_trg, %,  SV_min_valsalva_val,SV_min_valsalva_trg, %,  SV_min_midValsalva_val,SV_min_midValsalva_trg, %,  SV_min_recovery_val,SV_min_recovery_trg, %  ,run, datetime, total_costs
9.450e+01,1.158e+02,00,  6.342e+01,7.011e+01,00,  4.148e+01,5.684e+01,00,  1.188e+00,1.155e+00,00,  9.705e-01,1.046e+00,00,  1.067e+00,1.146e+00,00,  8.230e-01,9.703e-01,01,  1.274e+00,1.113e+00,01,  9.532e-01,1.008e+00,00,  9.958e-01,9.517e-01,00,  1.603e+00,1.346e+00,02,  9.275e-01,8.372e-01,01,  9.792e-01,9.457e-01,00,  2.200e-01,1.398e+00,00,  8.730e+00,6.379e+00,06,  -8.800e-01,-2.708e+00,21,  3.500e-01,9.885e-01,19,  2.790e+00,3.630e+00,02,  2.200e-01,2.092e+00,00,  1.550e+00,2.253e+00,04,  4.630e+00,6.501e+00,04,  3.344e-01,8.576e-01,17,  3.763e-01,6.536e-01,08,  4.889e-01,7.882e-01,07,  2.581e+01,>25.000  ,00,  6.059e+01,>60.000  ,00,  3.760e+01,>60.000  ,06  ,076,2020-10-23 15:07:06, 2.187432e+00
9.451e+01,1.158e+02,00,  6.342e+01,7.011e+01,00,  4.150e+01,5.684e+01,00,  1.188e+00,1.155e+00,00,  9.701e-01,1.046e+00,00,  1.067e+00,1.146e+00,00,  8.223e-01,9.703e-01,01,  1.274e+00,1.113e+00,01,  9.533e-01,1.008e+00,00,  9.958e-01,9.517e-01,00,  1.603e+00,1.346e+00,02,  9.367e-01,8.372e-01,01,  9.792e-01,9.457e-01,00,  2.200e-01,1.398e+00,00,  8.730e+00,6.379e+00,06,  -8.800e-01,-2.708e+00,20,  3.500e-01,9.885e-01,18,  2.790e+00,3.630e+00,02,  2.200e-01,2.092e+00,00,  1.550e+00,2.253e+00,04,  3.630e+00,6.501e+00,08,  3.341e-01,8.576e-01,16,  3.739e-01,6.536e-01,08,  4.890e-01,7.882e-01,06,  2.581e+01,>25.000  ,00,  6.059e+01,>60.000  ,00,  3.829e+01,>60.000  ,06  ,077,2020-10-23 15:07:49, 2.297502e+00
9.450e+01,1.158e+02,00,  6.362e+01,7.011e+01,00,  4.118e+01,5.684e+01,00,  1.193e+00,1.155e+00,00,  9.417e-01,1.046e+00,00,  1.026e+00,1.146e+00,00,  7.925e-01,9.703e-01,01,  1.317e+00,1.113e+00,01,  9.493e-01,1.008e+00,00,  9.824e-01,9.517e-01,00,  1.655e+00,1.346e+00,02,  7.859e-01,8.372e-01,00,  9.770e-01,9.457e-01,00,  1.700e-01,1.398e+00,00,  1.004e+01,6.379e+00,10,  -1.030e+00,-2.708e+00,12,  7.900e-01,9.885e-01,01,  2.550e+00,3.630e+00,03,  0.000e+00,2.092e+00,00,  1.370e+00,2.253e+00,05,  0.000e+00,6.501e+00,31,  3.239e-01,8.576e-01,12,  3.484e-01,6.536e-01,07,  6.797e-01,7.882e-01,01,  2.230e+01,>25.000  ,00,  5.926e+01,>60.000  ,00,  2.120e+01,>60.000  ,13  ,078,2020-10-23 15:08:31, 3.201169e+00
9.456e+01,1.158e+02,00,  6.318e+01,7.011e+01,00,  4.138e+01,5.684e+01,00,  1.169e+00,1.155e+00,00,  9.884e-01,1.046e+00,00,  1.110e+00,1.146e+00,00,  8.396e-01,9.703e-01,01,  1.297e+00,1.113e+00,01,  9.569e-01,1.008e+00,00,  9.996e-01,9.517e-01,00,  1.610e+00,1.346e+00,02,  9.310e-01,8.372e-01,01,  9.810e-01,9.457e-01,00,  2.900e-01,1.398e+00,00,  8.830e+00,6.379e+00,06,  -7.300e-01,-2.708e+00,22,  5.000e-01,9.885e-01,10,  2.350e+00,3.630e+00,05,  2.900e-01,2.092e+00,00,  1.140e+00,2.253e+00,10,  3.990e+00,6.501e+00,06,  3.608e-01,8.576e-01,14,  4.047e-01,6.536e-01,06,  5.210e-01,7.882e-01,05,  2.793e+01,>25.000  ,00,  6.216e+01,>60.000  ,00,  3.113e+01,>60.000  ,10  ,079,2020-10-23 15:09:14, 2.376838e+00
9.450e+01,1.158e+02,00,  6.342e+01,7.011e+01,00,  4.149e+01,5.684e+01,00,  1.188e+00,1.155e+00,00,  9.703e-01,1.046e+00,00,  1.067e+00,1.146e+00,00,  8.226e-01,9.703e-01,01,  1.273e+00,1.113e+00,01,  9.532e-01,1.008e+00,00,  9.958e-01,9.517e-01,00,  1.603e+00,1.346e+00,02,  9.275e-01,8.372e-01,01,  9.792e-01,9.457e-01,00,  2.200e-01,1.398e+00,00,  8.730e+00,6.379e+00,06,  -8.800e-01,-2.708e+00,21,  3.500e-01,9.885e-01,19,  2.790e+00,3.630e+00,02,  2.200e-01,2.092e+00,00,  1.550e+00,2.253e+00,04,  4.630e+00,6.501e+00,04,  3.343e-01,8.576e-01,17,  3.751e-01,6.536e-01,08,  4.890e-01,7.882e-01,07,  2.581e+01,>25.000  ,00,  6.059e+01,>60.000  ,00,  3.793e+01,>60.000  ,06  ,080,2020-10-23 15:09:56, 2.185125e+00
9.451e+01,1.158e+02,00,  6.354e+01,7.011e+01,00,  4.139e+01,5.684e+01,00,  1.191e+00,1.155e+00,00,  9.651e-01,1.046e+00,00,  1.060e+00,1.146e+00,00,  8.247e-01,9.703e-01,01,  1.292e+00,1.113e+00,01,  9.517e-01,1.008e+00,00,  9.939e-01,9.517e-01,00,  1.686e+00,1.346e+00,02,  9.167e-01,8.372e-01,00,  9.797e-01,9.457e-01,00,  1.900e-01,1.398e+00,00,  9.390e+00,6.379e+00,07,  -9.600e-01,-2.708e+00,12,  3.100e-01,9.885e-01,14,  2.680e+00,3.630e+00,02,  0.000e+00,2.092e+00,00,  3.100e-01,2.253e+00,22,  4.450e+00,6.501e+00,03,  3.384e-01,8.576e-01,11,  3.664e-01,6.536e-01,06,  3.096e-01,7.882e-01,11,  2.504e+01,>25.000  ,00,  5.981e+01,>60.000  ,00,  2.576e+01,>60.000  ,10  ,081,2020-10-23 15:10:39, 3.416711e+00
9.453e+01,1.158e+02,00,  6.328e+01,7.011e+01,00,  4.142e+01,5.684e+01,00,  1.178e+00,1.155e+00,00,  9.742e-01,1.046e+00,00,  1.077e+00,1.146e+00,00,  8.196e-01,9.703e-01,01,  1.289e+00,1.113e+00,01,  9.546e-01,1.008e+00,00,  9.877e-01,9.517e-01,00,  1.607e+00,1.346e+00,01,  9.388e-01,8.372e-01,00,  9.801e-01,9.457e-01,00,  2.600e-01,1.398e+00,00,  8.790e+00,6.379e+00,04,  -8.000e-01,-2.708e+00,16,  4.200e-01,9.885e-01,10,  2.230e+00,3.630e+00,05,  2.600e-01,2.092e+00,00,  0.000e+00,2.253e+00,31,  3.800e+00,6.501e+00,05,  3.390e-01,8.576e-01,11,  3.844e-01,6.536e-01,05,  4.351e-01,7.882e-01,06,  2.658e+01,>25.000  ,00,  6.156e+01,>60.000  ,00,  4.707e+01,>60.000  ,01  ,082,2020-10-23 15:11:22, 3.189493e+00
9.450e+01,1.158e+02,00,  6.342e+01,7.011e+01,00,  4.149e+01,5.684e+01,00,  1.188e+00,1.155e+00,00,  9.703e-01,1.046e+00,00,  1.067e+00,1.146e+00,00,  8.226e-01,9.703e-01,01,  1.273e+00,1.113e+00,01,  9.532e-01,1.008e+00,00,  9.958e-01,9.517e-01,00,  1.603e+00,1.346e+00,02,  9.275e-01,8.372e-01,01,  9.792e-01,9.457e-01,00,  2.200e-01,1.398e+00,00,  8.730e+00,6.379e+00,06,  -8.800e-01,-2.708e+00,21,  3.500e-01,9.885e-01,19,  2.790e+00,3.630e+00,02,  2.200e-01,2.092e+00,00,  1.550e+00,2.253e+00,04,  4.630e+00,6.501e+00,04,  3.343e-01,8.576e-01,17,  3.751e-01,6.536e-01,08,  4.890e-01,7.882e-01,07,  2.581e+01,>25.000  ,00,  6.059e+01,>60.000  ,00,  3.793e+01,>60.000  ,06  ,083,2020-10-23 15:12:04, 2.185126e+00
9.452e+01,1.158e+02,00,  6.339e+01,7.011e+01,00,  4.142e+01,5.684e+01,00,  1.183e+00,1.155e+00,00,  9.694e-01,1.046e+00,00,  1.067e+00,1.146e+00,00,  8.262e-01,9.703e-01,01,  1.277e+00,1.113e+00,01,  9.533e-01,1.008e+00,00,  1.007e+00,9.517e-01,00,  1.632e+00,1.346e+00,02,  9.189e-01,8.372e-01,00,  9.780e-01,9.457e-01,00,  2.300e-01,1.398e+00,00,  8.720e+00,6.379e+00,06,  -8.900e-01,-2.708e+00,21,  3.400e-01,9.885e-01,20,  2.770e+00,3.630e+00,03,  0.000e+00,2.092e+00,00,  1.540e+00,2.253e+00,05,  4.600e+00,6.501e+00,04,  3.328e-01,8.576e-01,17,  3.722e-01,6.536e-01,08,  4.812e-01,7.882e-01,07,  2.575e+01,>25.000  ,00,  6.032e+01,>60.000  ,00,  4.060e+01,>60.000  ,05  ,084,2020-10-23 15:12:48, 2.190069e+00
9.450e+01,1.158e+02,00,  6.343e+01,7.011e+01,00,  4.158e+01,5.684e+01,00,  1.190e+00,1.155e+00,00,  9.709e-01,1.046e+00,00,  1.068e+00,1.146e+00,00,  8.224e-01,9.703e-01,01,  1.272e+00,1.113e+00,01,  9.537e-01,1.008e+00,00,  9.957e-01,9.517e-01,00,  1.603e+00,1.346e+00,02,  9.274e-01,8.372e-01,01,  9.791e-01,9.457e-01,00,  2.200e-01,1.398e+00,00,  8.730e+00,6.379e+00,06,  -8.700e-01,-2.708e+00,20,  3.600e-01,9.885e-01,18,  2.800e+00,3.630e+00,02,  2.200e-01,2.092e+00,00,  1.560e+00,2.253e+00,04,  3.650e+00,6.501e+00,08,  3.360e-01,8.576e-01,16,  3.828e-01,6.536e-01,08,  4.881e-01,7.882e-01,06,  2.577e+01,>25.000  ,00,  6.084e+01,>60.000  ,00,  3.818e+01,>60.000  ,06  ,085,2020-10-23 15:13:30, 2.267293e+00
9.450e+01,1.158e+02,00,  6.342e+01,7.011e+01,00,  4.149e+01,5.684e+01,00,  1.188e+00,1.155e+00,00,  9.705e-01,1.046e+00,00,  1.067e+00,1.146e+00,00,  8.247e-01,9.703e-01,01,  1.273e+00,1.113e+00,01,  9.533e-01,1.008e+00,00,  9.958e-01,9.517e-01,00,  1.603e+00,1.346e+00,02,  9.275e-01,8.372e-01,00,  9.792e-01,9.457e-01,00,  2.200e-01,1.398e+00,00,  8.730e+00,6.379e+00,06,  -8.800e-01,-2.708e+00,19,  3.500e-01,9.885e-01,17,  2.790e+00,3.630e+00,02,  2.200e-01,2.092e+00,00,  9.600e-01,2.253e+00,14,  4.640e+00,6.501e+00,03,  3.346e-01,8.576e-01,16,  3.761e-01,6.536e-01,08,  4.902e-01,7.882e-01,06,  2.583e+01,>25.000  ,00,  6.059e+01,>60.000  ,00,  3.944e+01,>60.000  ,05  ,086,2020-10-23 15:14:12, 2.394615e+00
9.450e+01,1.158e+02,00,  6.342e+01,7.011e+01,00,  4.149e+01,5.684e+01,00,  1.188e+00,1.155e+00,00,  9.702e-01,1.046e+00,00,  1.066e+00,1.146e+00,00,  8.241e-01,9.703e-01,01,  1.272e+00,1.113e+00,01,  9.533e-01,1.008e+00,00,  9.958e-01,9.517e-01,00,  1.603e+00,1.346e+00,02,  9.275e-01,8.372e-01,01,  9.792e-01,9.457e-01,00,  2.200e-01,1.398e+00,00,  8.730e+00,6.379e+00,06,  -8.800e-01,-2.708e+00,21,  3.500e-01,9.885e-01,19,  2.790e+00,3.630e+00,02,  2.200e-01,2.092e+00,00,  1.550e+00,2.253e+00,04,  4.630e+00,6.501e+00,04,  3.340e-01,8.576e-01,17,  3.742e-01,6.536e-01,08,  4.877e-01,7.882e-01,07,  2.578e+01,>25.000  ,00,  6.059e+01,>60.000  ,00,  3.796e+01,>60.000  ,06  ,087,2020-10-23 15:14:54, 2.186845e+00
9.450e+01,1.158e+02,00,  6.342e+01,7.011e+01,00,  4.149e+01,5.684e+01,00,  1.188e+00,1.155e+00,00,  9.704e-01,1.046e+00,00,  1.067e+00,1.146e+00,00,  8.232e-01,9.703e-01,01,  1.274e+00,1.113e+00,01,  9.538e-01,1.008e+00,00,  9.958e-01,9.517e-01,00,  1.603e+00,1.346e+00,02,  9.367e-01,8.372e-01,01,  9.773e-01,9.457e-01,00,  2.200e-01,1.398e+00,00,  8.730e+00,6.379e+00,06,  -8.800e-01,-2.708e+00,20,  3.500e-01,9.885e-01,18,  2.790e+00,3.630e+00,02,  2.200e-01,2.092e+00,00,  1.550e+00,2.253e+00,04,  3.630e+00,6.501e+00,09,  3.343e-01,8.576e-01,16,  3.753e-01,6.536e-01,08,  4.899e-01,7.882e-01,06,  2.583e+01,>25.000  ,00,  6.059e+01,>60.000  ,00,  3.842e+01,>60.000  ,06  ,088,2020-10-23 15:15:36, 2.292352e+00
9.450e+01,1.158e+02,00,  6.342e+01,7.011e+01,00,  4.149e+01,5.684e+01,00,  1.188e+00,1.155e+00,00,  9.702e-01,1.046e+00,00,  1.066e+00,1.146e+00,00,  8.221e-01,9.703e-01,01,  1.274e+00,1.113e+00,01,  9.532e-01,1.008e+00,00,  9.958e-01,9.517e-01,00,  1.603e+00,1.346e+00,02,  9.275e-01,8.372e-01,01,  9.792e-01,9.457e-01,00,  2.200e-01,1.398e+00,00,  8.730e+00,6.379e+00,06,  -8.800e-01,-2.708e+00,21,  3.500e-01,9.885e-01,19,  2.790e+00,3.630e+00,02,  2.200e-01,2.092e+00,00,  1.550e+00,2.253e+00,04,  4.630e+00,6.501e+00,04,  3.342e-01,8.576e-01,17,  3.749e-01,6.536e-01,08,  4.880e-01,7.882e-01,07,  2.579e+01,>25.000  ,00,  6.059e+01,>60.000  ,00,  3.747e+01,>60.000  ,06  ,089,2020-10-23 15:16:19, 2.192351e+00
9.453e+01,1.158e+02,00,  6.339e+01,7.011e+01,00,  4.150e+01,5.684e+01,00,  1.184e+00,1.155e+00,00,  9.657e-01,1.046e+00,00,  1.065e+00,1.146e+00,00,  8.211e-01,9.703e-01,01,  1.274e+00,1.113e+00,01,  9.528e-01,1.008e+00,00,  1.007e+00,9.517e-01,00,  1.604e+00,1.346e+00,02,  9.279e-01,8.372e-01,00,  9.796e-01,9.457e-01,00,  2.300e-01,1.398e+00,00,  8.730e+00,6.379e+00,06,  -8.900e-01,-2.708e+00,18,  3.500e-01,9.885e-01,17,  2.780e+00,3.630e+00,02,  0.000e+00,2.092e+00,00,  9.500e-01,2.253e+00,14,  4.610e+00,6.501e+00,03,  3.357e-01,8.576e-01,15,  3.880e-01,6.536e-01,07,  4.819e-01,7.882e-01,06,  2.595e+01,>25.000  ,00,  6.062e+01,>60.000  ,00,  3.532e+01,>60.000  ,07  ,090,2020-10-23 15:17:00, 2.445480e+00
9.450e+01,1.158e+02,00,  6.343e+01,7.011e+01,00,  4.152e+01,5.684e+01,00,  1.189e+00,1.155e+00,00,  9.746e-01,1.046e+00,00,  1.073e+00,1.146e+00,00,  8.248e-01,9.703e-01,01,  1.272e+00,1.113e+00,01,  9.536e-01,1.008e+00,00,  9.957e-01,9.517e-01,00,  1.603e+00,1.346e+00,01,  9.366e-01,8.372e-01,01,  9.794e-01,9.457e-01,00,  2.200e-01,1.398e+00,00,  8.730e+00,6.379e+00,05,  -8.800e-01,-2.708e+00,18,  3.600e-01,9.885e-01,16,  2.800e+00,3.630e+00,02,  2.200e-01,2.092e+00,00,  9.600e-01,2.253e+00,13,  3.650e+00,6.501e+00,08,  3.326e-01,8.576e-01,15,  3.722e-01,6.536e-01,07,  4.813e-01,7.882e-01,06,  2.558e+01,>25.000  ,00,  6.056e+01,>60.000  ,00,  4.190e+01,>60.000  ,04  ,091,2020-10-23 15:17:43, 2.481926e+00
9.451e+01,1.158e+02,00,  6.342e+01,7.011e+01,00,  4.149e+01,5.684e+01,00,  1.189e+00,1.155e+00,00,  9.711e-01,1.046e+00,00,  1.072e+00,1.146e+00,00,  8.292e-01,9.703e-01,01,  1.274e+00,1.113e+00,01,  9.536e-01,1.008e+00,00,  9.958e-01,9.517e-01,00,  1.603e+00,1.346e+00,01,  9.367e-01,8.372e-01,01,  9.792e-01,9.457e-01,00,  2.200e-01,1.398e+00,00,  8.730e+00,6.379e+00,05,  -8.800e-01,-2.708e+00,18,  3.500e-01,9.885e-01,17,  2.790e+00,3.630e+00,02,  2.200e-01,2.092e+00,00,  9.600e-01,2.253e+00,13,  3.640e+00,6.501e+00,08,  3.339e-01,8.576e-01,15,  3.782e-01,6.536e-01,07,  4.929e-01,7.882e-01,06,  2.592e+01,>25.000  ,00,  6.056e+01,>60.000  ,00,  4.001e+01,>60.000  ,04  ,092,2020-10-23 15:18:25, 2.496370e+00
9.452e+01,1.158e+02,00,  6.339e+01,7.011e+01,00,  4.152e+01,5.684e+01,00,  1.184e+00,1.155e+00,00,  9.693e-01,1.046e+00,00,  1.061e+00,1.146e+00,00,  8.175e-01,9.703e-01,01,  1.276e+00,1.113e+00,01,  9.528e-01,1.008e+00,00,  1.007e+00,9.517e-01,00,  1.604e+00,1.346e+00,02,  9.279e-01,8.372e-01,00,  9.797e-01,9.457e-01,00,  2.300e-01,1.398e+00,00,  8.730e+00,6.379e+00,06,  -8.800e-01,-2.708e+00,19,  3.500e-01,9.885e-01,17,  2.780e+00,3.630e+00,02,  0.000e+00,2.092e+00,00,  9.500e-01,2.253e+00,14,  4.620e+00,6.501e+00,03,  3.344e-01,8.576e-01,15,  3.698e-01,6.536e-01,08,  4.815e-01,7.882e-01,06,  2.571e+01,>25.000  ,00,  6.062e+01,>60.000  ,00,  3.703e+01,>60.000  ,06  ,093,2020-10-23 15:19:07, 2.454460e+00
9.450e+01,1.158e+02,00,  6.342e+01,7.011e+01,00,  4.148e+01,5.684e+01,00,  1.188e+00,1.155e+00,00,  9.705e-01,1.046e+00,00,  1.067e+00,1.146e+00,00,  8.230e-01,9.703e-01,01,  1.274e+00,1.113e+00,01,  9.532e-01,1.008e+00,00,  9.958e-01,9.517e-01,00,  1.603e+00,1.346e+00,02,  9.275e-01,8.372e-01,01,  9.792e-01,9.457e-01,00,  2.200e-01,1.398e+00,00,  8.730e+00,6.379e+00,06,  -8.800e-01,-2.708e+00,21,  3.500e-01,9.885e-01,19,  2.790e+00,3.630e+00,02,  2.200e-01,2.092e+00,00,  1.550e+00,2.253e+00,04,  4.630e+00,6.501e+00,04,  3.344e-01,8.576e-01,17,  3.763e-01,6.536e-01,08,  4.889e-01,7.882e-01,07,  2.581e+01,>25.000  ,00,  6.059e+01,>60.000  ,00,  3.760e+01,>60.000  ,06  ,094,2020-10-23 15:19:49, 2.187426e+00
9.451e+01,1.158e+02,00,  6.342e+01,7.011e+01,00,  4.150e+01,5.684e+01,00,  1.188e+00,1.155e+00,00,  9.701e-01,1.046e+00,00,  1.067e+00,1.146e+00,00,  8.223e-01,9.703e-01,01,  1.274e+00,1.113e+00,01,  9.533e-01,1.008e+00,00,  9.958e-01,9.517e-01,00,  1.603e+00,1.346e+00,02,  9.367e-01,8.372e-01,01,  9.792e-01,9.457e-01,00,  2.200e-01,1.398e+00,00,  8.730e+00,6.379e+00,06,  -8.800e-01,-2.708e+00,20,  3.500e-01,9.885e-01,18,  2.790e+00,3.630e+00,02,  2.200e-01,2.092e+00,00,  1.550e+00,2.253e+00,04,  3.630e+00,6.501e+00,08,  3.341e-01,8.576e-01,16,  3.739e-01,6.536e-01,08,  4.890e-01,7.882e-01,06,  2.581e+01,>25.000  ,00,  6.059e+01,>60.000  ,00,  3.829e+01,>60.000  ,06  ,095,2020-10-23 15:20:31, 2.297506e+00
9.450e+01,1.158e+02,00,  6.362e+01,7.011e+01,00,  4.118e+01,5.684e+01,00,  1.193e+00,1.155e+00,00,  9.417e-01,1.046e+00,00,  1.026e+00,1.146e+00,00,  7.925e-01,9.703e-01,01,  1.317e+00,1.113e+00,01,  9.493e-01,1.008e+00,00,  9.824e-01,9.517e-01,00,  1.655e+00,1.346e+00,02,  7.859e-01,8.372e-01,00,  9.770e-01,9.457e-01,00,  1.700e-01,1.398e+00,00,  1.004e+01,6.379e+00,10,  -1.030e+00,-2.708e+00,12,  7.900e-01,9.885e-01,01,  2.550e+00,3.630e+00,03,  0.000e+00,2.092e+00,00,  1.370e+00,2.253e+00,05,  0.000e+00,6.501e+00,31,  3.239e-01,8.576e-01,12,  3.484e-01,6.536e-01,07,  6.797e-01,7.882e-01,01,  2.230e+01,>25.000  ,00,  5.926e+01,>60.000  ,00,  2.120e+01,>60.000  ,13  ,096,2020-10-23 15:21:14, 3.201164e+00
9.456e+01,1.158e+02,00,  6.318e+01,7.011e+01,00,  4.138e+01,5.684e+01,00,  1.169e+00,1.155e+00,00,  9.884e-01,1.046e+00,00,  1.110e+00,1.146e+00,00,  8.396e-01,9.703e-01,01,  1.297e+00,1.113e+00,01,  9.569e-01,1.008e+00,00,  9.996e-01,9.517e-01,00,  1.610e+00,1.346e+00,02,  9.310e-01,8.372e-01,01,  9.810e-01,9.457e-01,00,  2.900e-01,1.398e+00,00,  8.830e+00,6.379e+00,06,  -7.300e-01,-2.708e+00,22,  5.000e-01,9.885e-01,10,  2.350e+00,3.630e+00,05,  2.900e-01,2.092e+00,00,  1.140e+00,2.253e+00,10,  3.990e+00,6.501e+00,06,  3.608e-01,8.576e-01,14,  4.047e-01,6.536e-01,06,  5.210e-01,7.882e-01,05,  2.793e+01,>25.000  ,00,  6.216e+01,>60.000  ,00,  3.113e+01,>60.000  ,10  ,097,2020-10-23 15:21:56, 2.376843e+00
9.451e+01,1.158e+02,00,  6.354e+01,7.011e+01,00,  4.139e+01,5.684e+01,00,  1.191e+00,1.155e+00,00,  9.651e-01,1.046e+00,00,  1.060e+00,1.146e+00,00,  8.247e-01,9.703e-01,01,  1.292e+00,1.113e+00,01,  9.517e-01,1.008e+00,00,  9.939e-01,9.517e-01,00,  1.686e+00,1.346e+00,02,  9.167e-01,8.372e-01,00,  9.797e-01,9.457e-01,00,  1.900e-01,1.398e+00,00,  9.390e+00,6.379e+00,07,  -9.600e-01,-2.708e+00,12,  3.100e-01,9.885e-01,14,  2.680e+00,3.630e+00,02,  0.000e+00,2.092e+00,00,  3.100e-01,2.253e+00,22,  4.450e+00,6.501e+00,03,  3.384e-01,8.576e-01,11,  3.664e-01,6.536e-01,06,  3.096e-01,7.882e-01,11,  2.504e+01,>25.000  ,00,  5.981e+01,>60.000  ,00,  2.576e+01,>60.000  ,10  ,098,2020-10-23 15:22:39, 3.416717e+00
