  BPs_val,  BPs_trg, %,    BPd_val,  BPd_trg, %,    EDV_val,  EDV_trg, %,    ESV_val,  ESV_trg, %,  ESV_la_val,ESV_la_trg, %,  EDV_la_val,EDV_la_trg, %,     CO_val,   CO_trg, %,    BPk_val,  BPk_trg, %,   Ppas_val, Ppas_trg, %,   Ppad_val, Ppad_trg, %,    Ppv_val,  Ppv_trg, %,    PWV_val,  PWV_trg, %  ,run, datetime, total_costs
1.602e+04,1.600e+04,161,  1.066e+04,1.067e+04,47,  1.496e-04,1.500e-04,99,  5.962e-05,6.000e-05,534,  4.073e-05,4.100e-05,55,  8.732e-05,8.700e-05,18,  9.595e-05,9.600e-05,33,  2.672e+03,2.666e+03,60,  2.776e+03,2.773e+03,06,  1.176e+03,1.173e+03,31,  1.078e+03,1.067e+03,155,  5.416e+00, in limit,00  ,1184,2020-09-11 03:10:26, 9.210871e-05
1.601e+04,1.600e+04,195,  1.066e+04,1.067e+04,236,  1.500e-04,1.500e-04,01,  6.009e-05,6.000e-05,60,  4.071e-05,4.100e-05,129,  8.728e-05,8.700e-05,26,  9.592e-05,9.600e-05,168,  2.671e+03,2.666e+03,77,  2.775e+03,2.773e+03,04,  1.175e+03,1.173e+03,31,  1.077e+03,1.067e+03,272,  5.416e+00, in limit,00  ,1185,2020-09-11 03:10:39, 4.618116e-05
1.601e+04,1.600e+04,85,  1.065e+04,1.067e+04,313,  1.500e-04,1.500e-04,02,  6.012e-05,6.000e-05,94,  4.075e-05,4.100e-05,83,  8.732e-05,8.700e-05,30,  9.590e-05,9.600e-05,242,  2.670e+03,2.666e+03,48,  2.775e+03,2.773e+03,05,  1.176e+03,1.173e+03,44,  1.078e+03,1.067e+03,255,  5.416e+00, in limit,00  ,1186,2020-09-11 03:10:53, 5.496898e-05
1.602e+04,1.600e+04,349,  1.066e+04,1.067e+04,142,  1.500e-04,1.500e-04,01,  6.006e-05,6.000e-05,26,  4.067e-05,4.100e-05,179,  8.723e-05,8.700e-05,20,  9.595e-05,9.600e-05,88,  2.672e+03,2.666e+03,110,  2.774e+03,2.773e+03,04,  1.174e+03,1.173e+03,16,  1.077e+03,1.067e+03,265,  5.416e+00, in limit,00  ,1187,2020-09-11 03:11:07, 4.224986e-05
1.602e+04,1.600e+04,488,  1.066e+04,1.067e+04,80,  1.501e-04,1.500e-04,15,  6.012e-05,6.000e-05,108,  4.075e-05,4.100e-05,110,  8.723e-05,8.700e-05,21,  9.598e-05,9.600e-05,19,  2.671e+03,2.666e+03,85,  2.775e+03,2.773e+03,07,  1.174e+03,1.173e+03,05,  1.077e+03,1.067e+03,262,  5.416e+00, in limit,00  ,1188,2020-09-11 03:11:21, 4.177051e-05
1.602e+04,1.600e+04,421,  1.066e+04,1.067e+04,77,  1.501e-04,1.500e-04,10,  6.010e-05,6.000e-05,77,  4.070e-05,4.100e-05,139,  8.713e-05,8.700e-05,06,  9.597e-05,9.600e-05,21,  2.671e+03,2.666e+03,77,  2.780e+03,2.773e+03,78,  1.177e+03,1.173e+03,111,  1.076e+03,1.067e+03,184,  5.416e+00, in limit,00  ,1189,2020-09-11 03:11:34, 4.697677e-05
1.602e+04,1.600e+04,454,  1.066e+04,1.067e+04,66,  1.501e-04,1.500e-04,18,  6.013e-05,6.000e-05,120,  4.079e-05,4.100e-05,65,  8.734e-05,8.700e-05,39,  9.598e-05,9.600e-05,13,  2.671e+03,2.666e+03,75,  2.770e+03,2.773e+03,16,  1.171e+03,1.173e+03,40,  1.078e+03,1.067e+03,293,  5.416e+00, in limit,00  ,1190,2020-09-11 03:11:48, 4.626338e-05
1.602e+04,1.600e+04,484,  1.066e+04,1.067e+04,85,  1.501e-04,1.500e-04,15,  6.012e-05,6.000e-05,108,  4.074e-05,4.100e-05,116,  8.722e-05,8.700e-05,18,  9.597e-05,9.600e-05,20,  2.671e+03,2.666e+03,83,  2.773e+03,2.773e+03,00,  1.174e+03,1.173e+03,12,  1.077e+03,1.067e+03,258,  5.416e+00, in limit,00  ,1191,2020-09-11 03:12:02, 4.136557e-05
1.602e+04,1.600e+04,420,  1.066e+04,1.067e+04,95,  1.501e-04,1.500e-04,09,  6.010e-05,6.000e-05,80,  4.070e-05,4.100e-05,145,  8.680e-05,8.700e-05,14,  9.597e-05,9.600e-05,34,  2.671e+03,2.666e+03,88,  2.774e+03,2.773e+03,01,  1.175e+03,1.173e+03,34,  1.077e+03,1.067e+03,280,  5.416e+00, in limit,00  ,1192,2020-09-11 03:12:16, 4.390102e-05
1.602e+04,1.600e+04,486,  1.066e+04,1.067e+04,66,  1.501e-04,1.500e-04,20,  6.013e-05,6.000e-05,125,  4.078e-05,4.100e-05,77,  8.763e-05,8.700e-05,143,  9.598e-05,9.600e-05,08,  2.671e+03,2.666e+03,69,  2.773e+03,2.773e+03,00,  1.174e+03,1.173e+03,01,  1.076e+03,1.067e+03,205,  5.416e+00, in limit,00  ,1193,2020-09-11 03:12:29, 4.448932e-05
1.602e+04,1.600e+04,506,  1.066e+04,1.067e+04,94,  1.501e-04,1.500e-04,16,  6.011e-05,6.000e-05,112,  4.083e-05,4.100e-05,52,  8.735e-05,8.700e-05,51,  9.597e-05,9.600e-05,21,  2.671e+03,2.666e+03,83,  2.773e+03,2.773e+03,00,  1.174e+03,1.173e+03,07,  1.076e+03,1.067e+03,258,  5.416e+00, in limit,00  ,1194,2020-09-11 03:12:43, 3.911396e-05
1.603e+04,1.600e+04,541,  1.066e+04,1.067e+04,01,  1.503e-04,1.500e-04,62,  6.028e-05,6.000e-05,414,  4.079e-05,4.100e-05,49,  8.727e-05,8.700e-05,18,  9.597e-05,9.600e-05,14,  2.671e+03,2.666e+03,59,  2.773e+03,2.773e+03,00,  1.174e+03,1.173e+03,01,  1.071e+03,1.067e+03,40,  5.416e+00, in limit,00  ,1195,2020-09-11 03:12:57, 6.265539e-05
1.603e+04,1.600e+04,542,  1.067e+04,1.067e+04,07,  1.503e-04,1.500e-04,52,  6.030e-05,6.000e-05,405,  4.078e-05,4.100e-05,48,  8.725e-05,8.700e-05,13,  9.595e-05,9.600e-05,46,  2.671e+03,2.666e+03,58,  2.773e+03,2.773e+03,00,  1.173e+03,1.173e+03,00,  1.071e+03,1.067e+03,30,  5.416e+00, in limit,00  ,1196,2020-09-11 03:13:10, 7.350674e-05
1.602e+04,1.600e+04,512,  1.066e+04,1.067e+04,30,  1.503e-04,1.500e-04,71,  6.026e-05,6.000e-05,402,  4.081e-05,4.100e-05,48,  8.729e-05,8.700e-05,24,  9.600e-05,9.600e-05,00,  2.671e+03,2.666e+03,57,  2.774e+03,2.773e+03,01,  1.174e+03,1.173e+03,05,  1.072e+03,1.067e+03,50,  5.416e+00, in limit,00  ,1197,2020-09-11 03:13:24, 5.571447e-05
1.602e+04,1.600e+04,510,  1.066e+04,1.067e+04,31,  1.503e-04,1.500e-04,71,  6.026e-05,6.000e-05,399,  4.080e-05,4.100e-05,52,  8.728e-05,8.700e-05,23,  9.600e-05,9.600e-05,00,  2.671e+03,2.666e+03,63,  2.774e+03,2.773e+03,01,  1.174e+03,1.173e+03,03,  1.072e+03,1.067e+03,48,  5.416e+00, in limit,00  ,1198,2020-09-11 03:13:38, 5.542685e-05
1.602e+04,1.600e+04,498,  1.066e+04,1.067e+04,48,  1.503e-04,1.500e-04,65,  6.024e-05,6.000e-05,383,  4.072e-05,4.100e-05,104,  8.717e-05,8.700e-05,09,  9.599e-05,9.600e-05,02,  2.671e+03,2.666e+03,60,  2.772e+03,2.773e+03,01,  1.173e+03,1.173e+03,04,  1.070e+03,1.067e+03,26,  5.416e+00, in limit,00  ,1199,2020-09-11 03:13:51, 5.210791e-05
1.597e+04,1.600e+04,129,  1.070e+04,1.067e+04,602,  1.501e-04,1.500e-04,03,  6.008e-05,6.000e-05,10,  4.020e-05,4.100e-05,191,  8.642e-05,8.700e-05,23,  9.601e-05,9.600e-05,01,  2.671e+03,2.666e+03,15,  2.763e+03,2.773e+03,35,  1.163e+03,1.173e+03,175,  1.061e+03,1.067e+03,16,  5.416e+00, in limit,00  ,1200,2020-09-11 03:14:05, 2.393407e-04
1.607e+04,1.600e+04,478,  1.062e+04,1.067e+04,440,  1.504e-04,1.500e-04,16,  6.040e-05,6.000e-05,110,  4.123e-05,4.100e-05,08,  8.791e-05,8.700e-05,27,  9.597e-05,9.600e-05,03,  2.670e+03,2.666e+03,06,  2.782e+03,2.773e+03,12,  1.181e+03,1.173e+03,62,  1.080e+03,1.067e+03,38,  5.416e+00, in limit,00  ,1201,2020-09-11 03:14:18, 4.772034e-04
1.603e+04,1.600e+04,716,  1.066e+04,1.067e+04,05,  1.502e-04,1.500e-04,40,  6.017e-05,6.000e-05,172,  4.068e-05,4.100e-05,136,  8.712e-05,8.700e-05,04,  9.602e-05,9.600e-05,11,  2.672e+03,2.666e+03,84,  2.772e+03,2.773e+03,01,  1.172e+03,1.173e+03,13,  1.070e+03,1.067e+03,17,  5.416e+00, in limit,00  ,1202,2020-09-11 03:14:32, 5.308681e-05
1.602e+04,1.600e+04,263,  1.066e+04,1.067e+04,116,  1.503e-04,1.500e-04,79,  6.032e-05,6.000e-05,568,  4.077e-05,4.100e-05,63,  8.722e-05,8.700e-05,13,  9.596e-05,9.600e-05,33,  2.670e+03,2.666e+03,33,  2.772e+03,2.773e+03,01,  1.173e+03,1.173e+03,00,  1.071e+03,1.067e+03,31,  5.416e+00, in limit,00  ,1203,2020-09-11 03:14:46, 6.147081e-05
1.602e+04,1.600e+04,204,  1.066e+04,1.067e+04,45,  1.505e-04,1.500e-04,114,  6.048e-05,6.000e-05,732,  4.071e-05,4.100e-05,56,  8.715e-05,8.700e-05,03,  9.598e-05,9.600e-05,07,  2.670e+03,2.666e+03,22,  2.772e+03,2.773e+03,01,  1.172e+03,1.173e+03,05,  1.070e+03,1.067e+03,10,  5.416e+00, in limit,00  ,1204,2020-09-11 03:15:00, 1.061863e-04
1.602e+04,1.600e+04,855,  1.066e+04,1.067e+04,27,  1.500e-04,1.500e-04,01,  6.001e-05,6.000e-05,00,  4.074e-05,4.100e-05,139,  8.719e-05,8.700e-05,17,  9.601e-05,9.600e-05,01,  2.671e+03,2.666e+03,112,  2.773e+03,2.773e+03,00,  1.173e+03,1.173e+03,01,  1.071e+03,1.067e+03,46,  5.416e+00, in limit,00  ,1205,2020-09-11 03:15:13, 3.571090e-05
1.603e+04,1.600e+04,879,  1.067e+04,1.067e+04,00,  1.500e-04,1.500e-04,00,  5.997e-05,6.000e-05,05,  4.070e-05,4.100e-05,140,  8.715e-05,8.700e-05,08,  9.603e-05,9.600e-05,25,  2.672e+03,2.666e+03,111,  2.773e+03,2.773e+03,00,  1.172e+03,1.173e+03,07,  1.070e+03,1.067e+03,26,  5.416e+00, in limit,00  ,1206,2020-09-11 03:15:27, 4.614019e-05
1.602e+04,1.600e+04,729,  1.066e+04,1.067e+04,109,  1.500e-04,1.500e-04,03,  6.004e-05,6.000e-05,18,  4.077e-05,4.100e-05,122,  8.724e-05,8.700e-05,31,  9.598e-05,9.600e-05,14,  2.671e+03,2.666e+03,100,  2.773e+03,2.773e+03,00,  1.173e+03,1.173e+03,01,  1.071e+03,1.067e+03,73,  5.416e+00, in limit,00  ,1207,2020-09-11 03:15:41, 3.015284e-05
1.602e+04,1.600e+04,833,  1.066e+04,1.067e+04,42,  1.501e-04,1.500e-04,24,  6.010e-05,6.000e-05,94,  4.084e-05,4.100e-05,50,  8.724e-05,8.700e-05,28,  9.601e-05,9.600e-05,04,  2.670e+03,2.666e+03,63,  2.774e+03,2.773e+03,01,  1.173e+03,1.173e+03,01,  1.071e+03,1.067e+03,61,  5.416e+00, in limit,00  ,1208,2020-09-11 03:15:54, 3.445849e-05
1.602e+04,1.600e+04,487,  1.066e+04,1.067e+04,186,  1.500e-04,1.500e-04,04,  5.998e-05,6.000e-05,04,  4.070e-05,4.100e-05,196,  8.724e-05,8.700e-05,27,  9.595e-05,9.600e-05,91,  2.671e+03,2.666e+03,122,  2.773e+03,2.773e+03,01,  1.174e+03,1.173e+03,10,  1.071e+03,1.067e+03,71,  5.416e+00, in limit,00  ,1209,2020-09-11 03:16:08, 3.270296e-05
1.602e+04,1.600e+04,612,  1.066e+04,1.067e+04,103,  1.500e-04,1.500e-04,01,  6.003e-05,6.000e-05,07,  4.072e-05,4.100e-05,157,  8.714e-05,8.700e-05,08,  9.598e-05,9.600e-05,17,  2.671e+03,2.666e+03,88,  2.778e+03,2.773e+03,54,  1.176e+03,1.173e+03,117,  1.070e+03,1.067e+03,36,  5.416e+00, in limit,00  ,1210,2020-09-11 03:16:22, 3.481801e-05
1.602e+04,1.600e+04,641,  1.066e+04,1.067e+04,86,  1.501e-04,1.500e-04,04,  6.005e-05,6.000e-05,26,  4.082e-05,4.100e-05,64,  8.735e-05,8.700e-05,54,  9.598e-05,9.600e-05,08,  2.671e+03,2.666e+03,84,  2.768e+03,2.773e+03,55,  1.171e+03,1.173e+03,81,  1.072e+03,1.067e+03,97,  5.416e+00, in limit,00  ,1211,2020-09-11 03:16:36, 3.533941e-05
1.602e+04,1.600e+04,716,  1.066e+04,1.067e+04,116,  1.500e-04,1.500e-04,02,  6.004e-05,6.000e-05,17,  4.077e-05,4.100e-05,128,  8.723e-05,8.700e-05,27,  9.598e-05,9.600e-05,16,  2.671e+03,2.666e+03,97,  2.772e+03,2.773e+03,06,  1.174e+03,1.173e+03,06,  1.071e+03,1.067e+03,68,  5.416e+00, in limit,00  ,1212,2020-09-11 03:16:50, 3.012007e-05
1.602e+04,1.600e+04,626,  1.066e+04,1.067e+04,130,  1.500e-04,1.500e-04,00,  6.003e-05,6.000e-05,07,  4.073e-05,4.100e-05,166,  8.682e-05,8.700e-05,17,  9.597e-05,9.600e-05,31,  2.671e+03,2.666e+03,103,  2.772e+03,2.773e+03,04,  1.175e+03,1.173e+03,27,  1.072e+03,1.067e+03,88,  5.416e+00, in limit,00  ,1213,2020-09-11 03:17:03, 3.190160e-05
1.602e+04,1.600e+04,684,  1.066e+04,1.067e+04,85,  1.501e-04,1.500e-04,05,  6.005e-05,6.000e-05,27,  4.081e-05,4.100e-05,78,  8.764e-05,8.700e-05,190,  9.599e-05,9.600e-05,04,  2.670e+03,2.666e+03,76,  2.771e+03,2.773e+03,07,  1.173e+03,1.173e+03,00,  1.070e+03,1.067e+03,42,  5.416e+00, in limit,00  ,1214,2020-09-11 03:17:17, 3.397415e-05
1.602e+04,1.600e+04,745,  1.066e+04,1.067e+04,127,  1.500e-04,1.500e-04,02,  6.004e-05,6.000e-05,17,  4.086e-05,4.100e-05,50,  8.736e-05,8.700e-05,72,  9.598e-05,9.600e-05,16,  2.670e+03,2.666e+03,95,  2.771e+03,2.773e+03,08,  1.174e+03,1.173e+03,02,  1.071e+03,1.067e+03,63,  5.416e+00, in limit,00  ,1215,2020-09-11 03:17:30, 2.864776e-05
1.602e+04,1.600e+04,806,  1.066e+04,1.067e+04,131,  1.500e-04,1.500e-04,02,  5.996e-05,6.000e-05,18,  4.088e-05,4.100e-05,34,  8.737e-05,8.700e-05,76,  9.599e-05,9.600e-05,08,  2.670e+03,2.666e+03,80,  2.769e+03,2.773e+03,37,  1.173e+03,1.173e+03,00,  1.065e+03,1.067e+03,08,  5.416e+00, in limit,00  ,1216,2020-09-11 03:17:44, 2.827891e-05
1.602e+04,1.600e+04,646,  1.066e+04,1.067e+04,298,  1.500e-04,1.500e-04,02,  5.994e-05,6.000e-05,41,  4.090e-05,4.100e-05,25,  8.739e-05,8.700e-05,85,  9.601e-05,9.600e-05,06,  2.670e+03,2.666e+03,65,  2.770e+03,2.773e+03,25,  1.174e+03,1.173e+03,02,  1.065e+03,1.067e+03,05,  5.416e+00, in limit,00  ,1217,2020-09-11 03:17:58, 2.846198e-05
1.602e+04,1.600e+04,868,  1.066e+04,1.067e+04,27,  1.500e-04,1.500e-04,03,  5.998e-05,6.000e-05,04,  4.087e-05,4.100e-05,38,  8.734e-05,8.700e-05,59,  9.596e-05,9.600e-05,58,  2.670e+03,2.666e+03,85,  2.769e+03,2.773e+03,46,  1.173e+03,1.173e+03,02,  1.065e+03,1.067e+03,10,  5.416e+00, in limit,00  ,1218,2020-09-11 03:18:11, 3.187590e-05
1.602e+04,1.600e+04,788,  1.066e+04,1.067e+04,133,  1.500e-04,1.500e-04,03,  5.996e-05,6.000e-05,19,  4.088e-05,4.100e-05,38,  8.736e-05,8.700e-05,70,  9.599e-05,9.600e-05,09,  2.670e+03,2.666e+03,89,  2.769e+03,2.773e+03,40,  1.173e+03,1.173e+03,00,  1.065e+03,1.067e+03,10,  5.416e+00, in limit,00  ,1219,2020-09-11 03:18:25, 2.857487e-05
1.602e+04,1.600e+04,822,  1.066e+04,1.067e+04,128,  1.500e-04,1.500e-04,02,  5.996e-05,6.000e-05,17,  4.089e-05,4.100e-05,29,  8.738e-05,8.700e-05,82,  9.599e-05,9.600e-05,07,  2.670e+03,2.666e+03,71,  2.770e+03,2.773e+03,34,  1.173e+03,1.173e+03,00,  1.065e+03,1.067e+03,06,  5.416e+00, in limit,00  ,1220,2020-09-11 03:18:39, 2.803803e-05
1.602e+04,1.600e+04,702,  1.066e+04,1.067e+04,158,  1.499e-04,1.500e-04,05,  5.995e-05,6.000e-05,30,  4.082e-05,4.100e-05,79,  8.727e-05,8.700e-05,39,  9.598e-05,9.600e-05,16,  2.670e+03,2.666e+03,58,  2.768e+03,2.773e+03,66,  1.172e+03,1.173e+03,20,  1.064e+03,1.067e+03,26,  5.416e+00, in limit,00  ,1221,2020-09-11 03:18:53, 2.978460e-05
1.602e+04,1.600e+04,852,  1.066e+04,1.067e+04,89,  1.500e-04,1.500e-04,00,  5.998e-05,6.000e-05,07,  4.097e-05,4.100e-05,02,  8.749e-05,8.700e-05,128,  9.599e-05,9.600e-05,01,  2.670e+03,2.666e+03,77,  2.771e+03,2.773e+03,11,  1.175e+03,1.173e+03,32,  1.067e+03,1.067e+03,00,  5.416e+00, in limit,00  ,1222,2020-09-11 03:19:06, 2.964408e-05
1.597e+04,1.600e+04,149,  1.070e+04,1.067e+04,584,  1.498e-04,1.500e-04,07,  5.980e-05,6.000e-05,57,  4.036e-05,4.100e-05,124,  8.662e-05,8.700e-05,10,  9.601e-05,9.600e-05,00,  2.670e+03,2.666e+03,10,  2.760e+03,2.773e+03,57,  1.164e+03,1.173e+03,148,  1.056e+03,1.067e+03,54,  5.416e+00, in limit,00  ,1223,2020-09-11 03:19:20, 2.324814e-04
1.607e+04,1.600e+04,505,  1.062e+04,1.067e+04,500,  1.501e-04,1.500e-04,01,  6.012e-05,6.000e-05,10,  4.141e-05,4.100e-05,27,  8.812e-05,8.700e-05,46,  9.597e-05,9.600e-05,03,  2.670e+03,2.666e+03,04,  2.779e+03,2.773e+03,06,  1.182e+03,1.173e+03,82,  1.075e+03,1.067e+03,16,  5.416e+00, in limit,00  ,1224,2020-09-11 03:19:34, 4.359785e-04
1.603e+04,1.600e+04,854,  1.066e+04,1.067e+04,17,  1.499e-04,1.500e-04,10,  5.988e-05,6.000e-05,113,  4.085e-05,4.100e-05,40,  8.733e-05,8.700e-05,43,  9.602e-05,9.600e-05,10,  2.671e+03,2.666e+03,77,  2.769e+03,2.773e+03,25,  1.173e+03,1.173e+03,02,  1.065e+03,1.067e+03,10,  5.416e+00, in limit,00  ,1225,2020-09-11 03:19:47, 4.024976e-05
1.602e+04,1.600e+04,535,  1.066e+04,1.067e+04,340,  1.500e-04,1.500e-04,01,  6.004e-05,6.000e-05,22,  4.094e-05,4.100e-05,11,  8.743e-05,8.700e-05,113,  9.596e-05,9.600e-05,90,  2.669e+03,2.666e+03,44,  2.770e+03,2.773e+03,34,  1.174e+03,1.173e+03,08,  1.066e+03,1.067e+03,02,  5.416e+00, in limit,00  ,1226,2020-09-11 03:20:01, 2.607674e-05
1.602e+04,1.600e+04,458,  1.066e+04,1.067e+04,149,  1.498e-04,1.500e-04,60,  5.980e-05,6.000e-05,340,  4.095e-05,4.100e-05,05,  8.745e-05,8.700e-05,86,  9.597e-05,9.600e-05,27,  2.670e+03,2.666e+03,44,  2.770e+03,2.773e+03,16,  1.174e+03,1.173e+03,14,  1.066e+03,1.067e+03,00,  5.416e+00, in limit,00  ,1227,2020-09-11 03:20:14, 3.784826e-05
1.601e+04,1.600e+04,210,  1.065e+04,1.067e+04,248,  1.502e-04,1.500e-04,60,  6.028e-05,6.000e-05,501,  4.092e-05,4.100e-05,08,  8.741e-05,8.700e-05,51,  9.594e-05,9.600e-05,82,  2.668e+03,2.666e+03,14,  2.769e+03,2.773e+03,24,  1.174e+03,1.173e+03,01,  1.066e+03,1.067e+03,02,  5.416e+00, in limit,00  ,1228,2020-09-11 03:20:28, 5.191354e-05
1.601e+04,1.600e+04,277,  1.065e+04,1.067e+04,481,  1.500e-04,1.500e-04,01,  6.007e-05,6.000e-05,62,  4.097e-05,4.100e-05,02,  8.748e-05,8.700e-05,120,  9.593e-05,9.600e-05,188,  2.668e+03,2.666e+03,22,  2.770e+03,2.773e+03,26,  1.174e+03,1.173e+03,22,  1.066e+03,1.067e+03,00,  5.416e+00, in limit,00  ,1229,2020-09-11 03:20:42, 3.035497e-05
1.602e+04,1.600e+04,785,  1.066e+04,1.067e+04,171,  1.500e-04,1.500e-04,00,  6.001e-05,6.000e-05,01,  4.090e-05,4.100e-05,28,  8.738e-05,8.700e-05,88,  9.598e-05,9.600e-05,17,  2.670e+03,2.666e+03,66,  2.769e+03,2.773e+03,38,  1.173e+03,1.173e+03,00,  1.065e+03,1.067e+03,06,  5.416e+00, in limit,00  ,1230,2020-09-11 03:20:56, 2.663383e-05
1.602e+04,1.600e+04,698,  1.066e+04,1.067e+04,195,  1.501e-04,1.500e-04,21,  6.010e-05,6.000e-05,121,  4.101e-05,4.100e-05,00,  8.744e-05,8.700e-05,108,  9.599e-05,9.600e-05,08,  2.668e+03,2.666e+03,23,  2.770e+03,2.773e+03,24,  1.173e+03,1.173e+03,00,  1.066e+03,1.067e+03,02,  5.416e+00, in limit,00  ,1231,2020-09-11 03:21:10, 2.804701e-05
1.601e+04,1.600e+04,291,  1.065e+04,1.067e+04,423,  1.499e-04,1.500e-04,09,  5.998e-05,6.000e-05,04,  4.086e-05,4.100e-05,43,  8.742e-05,8.700e-05,91,  9.593e-05,9.600e-05,220,  2.670e+03,2.666e+03,56,  2.769e+03,2.773e+03,37,  1.175e+03,1.173e+03,25,  1.066e+03,1.067e+03,01,  5.416e+00, in limit,00  ,1232,2020-09-11 03:21:23, 3.138979e-05
1.602e+04,1.600e+04,452,  1.066e+04,1.067e+04,316,  1.500e-04,1.500e-04,00,  6.003e-05,6.000e-05,09,  4.089e-05,4.100e-05,31,  8.733e-05,8.700e-05,57,  9.595e-05,9.600e-05,91,  2.669e+03,2.666e+03,39,  2.775e+03,2.773e+03,06,  1.177e+03,1.173e+03,187,  1.065e+03,1.067e+03,11,  5.416e+00, in limit,00  ,1233,2020-09-11 03:21:37, 2.966983e-05
1.602e+04,1.600e+04,446,  1.066e+04,1.067e+04,257,  1.500e-04,1.500e-04,02,  6.005e-05,6.000e-05,30,  4.099e-05,4.100e-05,00,  8.754e-05,8.700e-05,140,  9.596e-05,9.600e-05,62,  2.669e+03,2.666e+03,34,  2.765e+03,2.773e+03,166,  1.171e+03,1.173e+03,62,  1.067e+03,1.067e+03,01,  5.416e+00, in limit,00  ,1234,2020-09-11 03:21:51, 3.256484e-05
1.602e+04,1.600e+04,503,  1.066e+04,1.067e+04,339,  1.500e-04,1.500e-04,00,  6.004e-05,6.000e-05,20,  4.093e-05,4.100e-05,13,  8.742e-05,8.700e-05,101,  9.596e-05,9.600e-05,92,  2.669e+03,2.666e+03,40,  2.768e+03,2.773e+03,69,  1.174e+03,1.173e+03,20,  1.066e+03,1.067e+03,03,  5.416e+00, in limit,00  ,1235,2020-09-11 03:22:04, 2.706731e-05
1.602e+04,1.600e+04,560,  1.066e+04,1.067e+04,335,  1.500e-04,1.500e-04,01,  6.004e-05,6.000e-05,23,  4.094e-05,4.100e-05,10,  8.745e-05,8.700e-05,124,  9.596e-05,9.600e-05,87,  2.669e+03,2.666e+03,47,  2.771e+03,2.773e+03,11,  1.174e+03,1.173e+03,01,  1.066e+03,1.067e+03,01,  5.416e+00, in limit,00  ,1236,2020-09-11 03:22:18, 2.552749e-05
1.602e+04,1.600e+04,538,  1.066e+04,1.067e+04,397,  1.500e-04,1.500e-04,00,  6.003e-05,6.000e-05,11,  4.090e-05,4.100e-05,29,  8.704e-05,8.700e-05,01,  9.595e-05,9.600e-05,135,  2.669e+03,2.666e+03,60,  2.771e+03,2.773e+03,09,  1.174e+03,1.173e+03,20,  1.067e+03,1.067e+03,00,  5.416e+00, in limit,00  ,1237,2020-09-11 03:22:32, 2.411975e-05
1.601e+04,1.600e+04,540,  1.066e+04,1.067e+04,415,  1.500e-04,1.500e-04,00,  6.003e-05,6.000e-05,11,  4.099e-05,4.100e-05,00,  8.717e-05,8.700e-05,20,  9.595e-05,9.600e-05,136,  2.669e+03,2.666e+03,55,  2.771e+03,2.773e+03,12,  1.174e+03,1.173e+03,11,  1.067e+03,1.067e+03,00,  5.416e+00, in limit,00  ,1238,2020-09-11 03:22:45, 2.370339e-05
1.601e+04,1.600e+04,197,  1.065e+04,1.067e+04,594,  1.500e-04,1.500e-04,03,  6.002e-05,6.000e-05,03,  4.113e-05,4.100e-05,37,  8.700e-05,8.700e-05,00,  9.592e-05,9.600e-05,265,  2.668e+03,2.666e+03,12,  2.771e+03,2.773e+03,10,  1.174e+03,1.173e+03,21,  1.062e+03,1.067e+03,59,  5.416e+00, in limit,00  ,1239,2020-09-11 03:22:59, 3.225991e-05
1.601e+04,1.600e+04,120,  1.065e+04,1.067e+04,828,  1.500e-04,1.500e-04,03,  6.000e-05,6.000e-05,00,  4.114e-05,4.100e-05,43,  8.702e-05,8.700e-05,00,  9.594e-05,9.600e-05,119,  2.668e+03,2.666e+03,06,  2.772e+03,2.773e+03,04,  1.175e+03,1.173e+03,31,  1.063e+03,1.067e+03,47,  5.416e+00, in limit,00  ,1240,2020-09-11 03:23:13, 3.473658e-05
1.601e+04,1.600e+04,271,  1.066e+04,1.067e+04,343,  1.500e-04,1.500e-04,04,  6.004e-05,6.000e-05,13,  4.111e-05,4.100e-05,28,  8.697e-05,8.700e-05,00,  9.589e-05,9.600e-05,433,  2.668e+03,2.666e+03,17,  2.770e+03,2.773e+03,17,  1.174e+03,1.173e+03,11,  1.062e+03,1.067e+03,65,  5.416e+00, in limit,00  ,1241,2020-09-11 03:23:26, 3.348753e-05
1.601e+04,1.600e+04,203,  1.065e+04,1.067e+04,589,  1.500e-04,1.500e-04,03,  6.002e-05,6.000e-05,03,  4.114e-05,4.100e-05,42,  8.701e-05,8.700e-05,00,  9.592e-05,9.600e-05,261,  2.668e+03,2.666e+03,09,  2.771e+03,2.773e+03,08,  1.175e+03,1.173e+03,26,  1.062e+03,1.067e+03,55,  5.416e+00, in limit,00  ,1242,2020-09-11 03:23:40, 3.204088e-05
1.601e+04,1.600e+04,156,  1.065e+04,1.067e+04,619,  1.499e-04,1.500e-04,06,  6.000e-05,6.000e-05,00,  4.106e-05,4.100e-05,08,  8.690e-05,8.700e-05,05,  9.591e-05,9.600e-05,284,  2.667e+03,2.666e+03,05,  2.770e+03,2.773e+03,25,  1.173e+03,1.173e+03,00,  1.061e+03,1.067e+03,91,  5.416e+00, in limit,00  ,1243,2020-09-11 03:23:54, 3.452330e-05
